danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,genres,genre
0.32,0.168,9,-16.326,1,0.0389,0.892,2.01e-05,0.345,0.0777,90.648,audio_features,4T6y4d2u4MaL5mPO95ERjS,spotify:track:4T6y4d2u4MaL5mPO95ERjS,https://api.spotify.com/v1/tracks/4T6y4d2u4MaL5mPO95ERjS,https://api.spotify.com/v1/audio-analysis/4T6y4d2u4MaL5mPO95ERjS,230427,4,Essa mulher,"['brazilian jazz', 'mpb', 'samba', 'bossa nova']",brazilian jazz
0.309,0.336,11,-14.321,0,0.0534,0.689,0.0,0.182,0.16,76.853,audio_features,6RE4N1tMFq52kauW65ajJ5,spotify:track:6RE4N1tMFq52kauW65ajJ5,https://api.spotify.com/v1/tracks/6RE4N1tMFq52kauW65ajJ5,https://api.spotify.com/v1/audio-analysis/6RE4N1tMFq52kauW65ajJ5,248000,4,Redescobrir,"['brazilian jazz', 'mpb', 'samba', 'bossa nova']",brazilian jazz
0.775,0.439,2,-8.525,1,0.0319,0.642,1.85e-05,0.115,0.722,123.044,audio_features,3V6gl4NRLBKHk7h2T7IfXE,spotify:track:3V6gl4NRLBKHk7h2T7IfXE,https://api.spotify.com/v1/tracks/3V6gl4NRLBKHk7h2T7IfXE,https://api.spotify.com/v1/audio-analysis/3V6gl4NRLBKHk7h2T7IfXE,203133,4,Aquarela Do Brasil / Nega Do Cabelo Duro,"['brazilian jazz', 'mpb', 'samba', 'bossa nova']",brazilian jazz
0.627,0.386,9,-9.334,0,0.0345,0.747,6.17e-05,0.0616,0.436,98.005,audio_features,0M9O4ilWMDM3Wfo1cXUYf6,spotify:track:0M9O4ilWMDM3Wfo1cXUYf6,https://api.spotify.com/v1/tracks/0M9O4ilWMDM3Wfo1cXUYf6,https://api.spotify.com/v1/audio-analysis/0M9O4ilWMDM3Wfo1cXUYf6,265653,4,"Dois Pra Lá, Dois Pra Cá","['brazilian jazz', 'mpb', 'samba', 'bossa nova']",brazilian jazz
0.373,0.716,7,-6.618,1,0.0408,0.673,0.0102,0.122,0.401,139.556,audio_features,760Z6GTmf5KVEC0goW8doX,spotify:track:760Z6GTmf5KVEC0goW8doX,https://api.spotify.com/v1/tracks/760Z6GTmf5KVEC0goW8doX,https://api.spotify.com/v1/audio-analysis/760Z6GTmf5KVEC0goW8doX,273027,4,O Trem Azul,"['brazilian jazz', 'mpb', 'samba', 'bossa nova']",brazilian jazz
0.504,0.484,7,-9.529,0,0.0391,0.552,1.44e-06,0.25,0.631,117.051,audio_features,2ce0NFeH0sOhSbKtL5GVeR,spotify:track:2ce0NFeH0sOhSbKtL5GVeR,https://api.spotify.com/v1/tracks/2ce0NFeH0sOhSbKtL5GVeR,https://api.spotify.com/v1/audio-analysis/2ce0NFeH0sOhSbKtL5GVeR,204707,4,Canto De Ossanha,"['brazilian jazz', 'mpb', 'samba', 'bossa nova']",brazilian jazz
0.34,0.511,7,-8.513,0,0.0545,0.829,0.159,0.433,0.337,164.051,audio_features,3u70XHB13btIIcdjh6pi3I,spotify:track:3u70XHB13btIIcdjh6pi3I,https://api.spotify.com/v1/tracks/3u70XHB13btIIcdjh6pi3I,https://api.spotify.com/v1/audio-analysis/3u70XHB13btIIcdjh6pi3I,164387,4,Arrastão,"['brazilian jazz', 'mpb', 'samba', 'bossa nova']",brazilian jazz
0.589,0.661,0,-5.671,1,0.0571,0.555,0.0,0.138,0.753,106.384,audio_features,1gS1B8eNx3YHBrdGvYzLMI,spotify:track:1gS1B8eNx3YHBrdGvYzLMI,https://api.spotify.com/v1/tracks/1gS1B8eNx3YHBrdGvYzLMI,https://api.spotify.com/v1/audio-analysis/1gS1B8eNx3YHBrdGvYzLMI,135201,4,Menino Das Laranjas,"['brazilian jazz', 'mpb', 'samba', 'bossa nova']",brazilian jazz
0.54,0.769,4,-6.635,0,0.058,0.681,9.57e-06,0.0765,0.847,127.026,audio_features,5XFC0PU1n7ocBAl3t7TOIW,spotify:track:5XFC0PU1n7ocBAl3t7TOIW,https://api.spotify.com/v1/tracks/5XFC0PU1n7ocBAl3t7TOIW,https://api.spotify.com/v1/audio-analysis/5XFC0PU1n7ocBAl3t7TOIW,144600,4,Upa Neguinho,"['brazilian jazz', 'mpb', 'samba', 'bossa nova']",brazilian jazz
0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,audio_features,2bPtwnrpFNEe8N7Q85kLHw,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,https://api.spotify.com/v1/tracks/2bPtwnrpFNEe8N7Q85kLHw,https://api.spotify.com/v1/audio-analysis/2bPtwnrpFNEe8N7Q85kLHw,157600,4,Combatchy (feat. MC Rebecca),"['baile pop', 'pop nacional', 'funk carioca', 'funk das antigas']",baile pop
0.693,0.822,8,-2.478,1,0.259,0.459,0.0,0.261,0.791,159.663,audio_features,5rNNZ6fVYxkhwqUfImVhU1,spotify:track:5rNNZ6fVYxkhwqUfImVhU1,https://api.spotify.com/v1/tracks/5rNNZ6fVYxkhwqUfImVhU1,https://api.spotify.com/v1/audio-analysis/5rNNZ6fVYxkhwqUfImVhU1,151500,4,Brisa,"['r&b brasileiro', 'baile pop', 'pop nacional']",r&b brasileiro
0.632,0.559,11,-6.74,0,0.0797,0.331,0.0,0.16,0.673,91.811,audio_features,2MOq63fxuFLYQM3CsDcFs1,spotify:track:2MOq63fxuFLYQM3CsDcFs1,https://api.spotify.com/v1/tracks/2MOq63fxuFLYQM3CsDcFs1,https://api.spotify.com/v1/audio-analysis/2MOq63fxuFLYQM3CsDcFs1,150026,4,menina solta,['pop nacional'],pop nacional
0.734,0.484,7,-7.486,0,0.13,0.57,0.0,0.224,0.499,130.05,audio_features,52vPpP2gEYaBROIS77J38P,spotify:track:52vPpP2gEYaBROIS77J38P,https://api.spotify.com/v1/tracks/52vPpP2gEYaBROIS77J38P,https://api.spotify.com/v1/audio-analysis/52vPpP2gEYaBROIS77J38P,179339,4,Complicado,"['baile pop', 'pop nacional', 'funk carioca', 'funk das antigas']",baile pop
0.723,0.856,1,-5.596,1,0.0562,0.00687,2.48e-06,0.397,0.688,170.106,audio_features,6X0XdIcgwfVa9orJnDMQB0,spotify:track:6X0XdIcgwfVa9orJnDMQB0,https://api.spotify.com/v1/tracks/6X0XdIcgwfVa9orJnDMQB0,https://api.spotify.com/v1/audio-analysis/6X0XdIcgwfVa9orJnDMQB0,136844,4,Parabéns,"['dance pop', 'post-teen pop', 'baile pop', 'pop', 'funk carioca', 'axe', 'pagode', 'pop nacional', 'forro']",dance pop
0.778,0.596,0,-6.779,0,0.0644,0.747,0.0,0.203,0.868,107.905,audio_features,2wBInx2dacbbZUlLaklP7t,spotify:track:2wBInx2dacbbZUlLaklP7t,https://api.spotify.com/v1/tracks/2wBInx2dacbbZUlLaklP7t,https://api.spotify.com/v1/audio-analysis/2wBInx2dacbbZUlLaklP7t,210838,4,Bomba Relógio,"['baile pop', 'pop nacional', 'funk carioca']",baile pop
0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-05,0.951,0.813,152.018,audio_features,4RC2nzqaQygxoVQOVv3XlT,spotify:track:4RC2nzqaQygxoVQOVv3XlT,https://api.spotify.com/v1/tracks/4RC2nzqaQygxoVQOVv3XlT,https://api.spotify.com/v1/audio-analysis/4RC2nzqaQygxoVQOVv3XlT,173230,4,Contatinho - Ao Vivo Em São Paulo / 2019,"['funk das antigas', 'baile pop', 'axe', 'funk carioca', 'pop nacional']",funk das antigas
0.69,0.707,11,-4.789,1,0.279,0.125,2.77e-06,0.237,0.677,103.909,audio_features,1HBrxfreCZDstJMYVzgRPM,spotify:track:1HBrxfreCZDstJMYVzgRPM,https://api.spotify.com/v1/tracks/1HBrxfreCZDstJMYVzgRPM,https://api.spotify.com/v1/audio-analysis/1HBrxfreCZDstJMYVzgRPM,127076,4,Evapora,"['r&b brasileiro', 'pop rap', 'r&b', 'dance pop', 'post-teen pop', 'urban contemporary', 'baile pop', 'hip pop', 'pop', 'rap', 'moombahton', 'edm', 'pop nacional', 'electro house']",r&b brasileiro
0.712,0.638,3,-4.551,0,0.181,0.3,0.0,0.0929,0.887,94.828,audio_features,4zZ2rPOa8itw3VuusVSicv,spotify:track:4zZ2rPOa8itw3VuusVSicv,https://api.spotify.com/v1/tracks/4zZ2rPOa8itw3VuusVSicv,https://api.spotify.com/v1/audio-analysis/4zZ2rPOa8itw3VuusVSicv,161684,4,Deixa,"['brazilian hip hop', 'funk ostentacao', 'funk carioca', 'trap brasileiro', 'brazilian edm']",brazilian hip hop
0.648,0.795,0,-5.536,0,0.17,0.0748,0.0,0.38,0.598,180.043,audio_features,2qD7VoDYcrAPY0cVEfpsR5,spotify:track:2qD7VoDYcrAPY0cVEfpsR5,https://api.spotify.com/v1/tracks/2qD7VoDYcrAPY0cVEfpsR5,https://api.spotify.com/v1/audio-analysis/2qD7VoDYcrAPY0cVEfpsR5,194771,4,Some que ele vem atrás,"['sertanejo', 'baile pop', 'funk carioca', 'funk das antigas']",sertanejo
0.776,0.864,1,-4.281,1,0.0517,0.478,0.0,0.932,0.701,134.992,audio_features,4k20Ie47EcWtS4wMBn8w8S,spotify:track:4k20Ie47EcWtS4wMBn8w8S,https://api.spotify.com/v1/tracks/4k20Ie47EcWtS4wMBn8w8S,https://api.spotify.com/v1/audio-analysis/4k20Ie47EcWtS4wMBn8w8S,157494,4,Invocada (Participação especial de Léo Santana) - Ao vivo,"['funk das antigas', 'baile pop', 'axe', 'funk carioca', 'pop nacional']",funk das antigas
0.822,0.977,10,-1.431,0,0.0509,0.462,1.17e-06,0.0489,0.824,97.094,audio_features,4BkjISAYyQ6OMnEpzpQxgA,spotify:track:4BkjISAYyQ6OMnEpzpQxgA,https://api.spotify.com/v1/tracks/4BkjISAYyQ6OMnEpzpQxgA,https://api.spotify.com/v1/audio-analysis/4BkjISAYyQ6OMnEpzpQxgA,145979,4,MIL GRAU,"['baile pop', 'funk carioca']",baile pop
0.737,0.819,11,-5.056,0,0.0446,0.0726,0.0,0.36,0.904,139.988,audio_features,29caulxU0jxucdVIyhSJTc,spotify:track:29caulxU0jxucdVIyhSJTc,https://api.spotify.com/v1/tracks/29caulxU0jxucdVIyhSJTc,https://api.spotify.com/v1/audio-analysis/29caulxU0jxucdVIyhSJTc,157929,4,Amor de Que,"['dance pop', 'post-teen pop', 'baile pop', 'pop', 'funk carioca', 'pop nacional']",dance pop
0.529,0.703,4,-5.226,0,0.142,0.0726,0.0,0.244,0.801,154.826,audio_features,5srankMRlu2GbkznG10tFW,spotify:track:5srankMRlu2GbkznG10tFW,https://api.spotify.com/v1/tracks/5srankMRlu2GbkznG10tFW,https://api.spotify.com/v1/audio-analysis/5srankMRlu2GbkznG10tFW,168833,4,Meu Ex,"['baile pop', 'brega funk']",baile pop
0.615,0.699,4,-5.5,0,0.063,0.688,0.0,0.142,0.464,167.993,audio_features,4pq5g8DHg6lX7gDqu4OGlg,spotify:track:4pq5g8DHg6lX7gDqu4OGlg,https://api.spotify.com/v1/tracks/4pq5g8DHg6lX7gDqu4OGlg,https://api.spotify.com/v1/audio-analysis/4pq5g8DHg6lX7gDqu4OGlg,198847,4,NADA FÁCIL,"['brazilian hip hop', 'r&b brasileiro', 'pop nacional']",brazilian hip hop
0.825,0.765,11,-5.028,0,0.12,0.369,0.0,0.321,0.277,92.052,audio_features,4ygXJj7Mpn9y8nxhDRufaY,spotify:track:4ygXJj7Mpn9y8nxhDRufaY,https://api.spotify.com/v1/tracks/4ygXJj7Mpn9y8nxhDRufaY,https://api.spotify.com/v1/audio-analysis/4ygXJj7Mpn9y8nxhDRufaY,192717,4,Sobrou Silêncio,"['r&b brasileiro', 'brazilian hip hop', 'baile pop', 'pernambuco alternative', 'funk carioca', 'nova mpb', 'brazilian rock']",r&b brasileiro
0.716,0.426,10,-9.576,1,0.128,0.401,0.0,0.11,0.434,88.794,audio_features,7Gk5OrMYaMRtT2JmgJVAfk,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,https://api.spotify.com/v1/tracks/7Gk5OrMYaMRtT2JmgJVAfk,https://api.spotify.com/v1/audio-analysis/7Gk5OrMYaMRtT2JmgJVAfk,202288,4,Pupila,"['folk brasileiro', 'funk carioca', 'nova mpb', 'portuguese pop', 'brazilian edm', 'pop nacional']",folk brasileiro
0.709,0.442,6,-6.988,1,0.0577,0.0717,0.0,0.101,0.628,121.889,audio_features,3mPz8WMo0zOWMxezQjyc8n,spotify:track:3mPz8WMo0zOWMxezQjyc8n,https://api.spotify.com/v1/tracks/3mPz8WMo0zOWMxezQjyc8n,https://api.spotify.com/v1/audio-analysis/3mPz8WMo0zOWMxezQjyc8n,184713,4,Você Vai Me Destruir,"['baile pop', 'pop nacional', 'funk carioca', 'nova mpb']",baile pop
0.525,0.562,5,-6.41,0,0.216,0.63,0.0,0.0867,0.679,100.198,audio_features,4YbZBChhX5SkLhNJcvvhuD,spotify:track:4YbZBChhX5SkLhNJcvvhuD,https://api.spotify.com/v1/tracks/4YbZBChhX5SkLhNJcvvhuD,https://api.spotify.com/v1/audio-analysis/4YbZBChhX5SkLhNJcvvhuD,213665,4,Indomável (Participação especial de Belo),"['pagode', 'axe', 'funk carioca']",pagode
0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,audio_features,5F8ffc8KWKNawllr5WsW0r,spotify:track:5F8ffc8KWKNawllr5WsW0r,https://api.spotify.com/v1/tracks/5F8ffc8KWKNawllr5WsW0r,https://api.spotify.com/v1/audio-analysis/5F8ffc8KWKNawllr5WsW0r,152784,4,Surtada - Remix Brega Funk,"['baile pop', 'brega funk', 'funk carioca']",baile pop
0.806,0.56,7,-9.356,1,0.0485,0.296,0.0,0.101,0.72,134.057,audio_features,78kar2tZk7655xZMibzXO3,spotify:track:78kar2tZk7655xZMibzXO3,https://api.spotify.com/v1/tracks/78kar2tZk7655xZMibzXO3,https://api.spotify.com/v1/audio-analysis/78kar2tZk7655xZMibzXO3,175973,4,Oi,"['belo horizonte indie', 'brazilian edm', 'funk carioca', 'nova mpb']",belo horizonte indie
0.542,0.563,0,-7.446,1,0.0958,0.242,0.0,0.109,0.897,169.909,audio_features,0J6cINt02c8UQqDG7vLShY,spotify:track:0J6cINt02c8UQqDG7vLShY,https://api.spotify.com/v1/tracks/0J6cINt02c8UQqDG7vLShY,https://api.spotify.com/v1/audio-analysis/0J6cINt02c8UQqDG7vLShY,149728,4,Gelo,"['mpb', 'pop nacional', 'nova mpb']",mpb
0.665,0.805,6,-1.938,1,0.0879,0.186,0.0,0.289,0.667,85.1,audio_features,5aayWOEE7u7bxZ3r7dwIrX,spotify:track:5aayWOEE7u7bxZ3r7dwIrX,https://api.spotify.com/v1/tracks/5aayWOEE7u7bxZ3r7dwIrX,https://api.spotify.com/v1/audio-analysis/5aayWOEE7u7bxZ3r7dwIrX,165176,4,Meu talismã,"['r&b brasileiro', 'baile pop', 'pop nacional']",r&b brasileiro
0.822,0.708,1,-6.978,1,0.0651,0.147,4.28e-05,0.12,0.304,100.024,audio_features,7cJLtBzlFXpRmyhMDTQNnx,spotify:track:7cJLtBzlFXpRmyhMDTQNnx,https://api.spotify.com/v1/tracks/7cJLtBzlFXpRmyhMDTQNnx,https://api.spotify.com/v1/audio-analysis/7cJLtBzlFXpRmyhMDTQNnx,152518,4,Aumenta o som,"['baile pop', 'funk carioca', 'funk das antigas']",baile pop
0.877,0.557,9,-9.074,1,0.0911,0.169,0.0,0.265,0.829,152.874,audio_features,59WWulo1LM0njpIkcduCMn,spotify:track:59WWulo1LM0njpIkcduCMn,https://api.spotify.com/v1/tracks/59WWulo1LM0njpIkcduCMn,https://api.spotify.com/v1/audio-analysis/59WWulo1LM0njpIkcduCMn,147843,4,Tão Linda,"['pop nacional', 'funk carioca']",pop nacional
0.774,0.717,0,-5.05,1,0.0821,0.0312,0.0,0.207,0.592,139.989,audio_features,6EQlEImXmyV3vtbUXjBlr6,spotify:track:6EQlEImXmyV3vtbUXjBlr6,https://api.spotify.com/v1/tracks/6EQlEImXmyV3vtbUXjBlr6,https://api.spotify.com/v1/audio-analysis/6EQlEImXmyV3vtbUXjBlr6,156000,4,Fake,"['r&b brasileiro', 'sertanejo pop', 'sertanejo universitario']",r&b brasileiro
0.727,0.68,1,-6.261,0,0.204,0.282,0.0,0.229,0.578,159.869,audio_features,41aM1UUOKve4PcxzdmP6uh,spotify:track:41aM1UUOKve4PcxzdmP6uh,https://api.spotify.com/v1/tracks/41aM1UUOKve4PcxzdmP6uh,https://api.spotify.com/v1/audio-analysis/41aM1UUOKve4PcxzdmP6uh,168029,4,Sua Vez,"['r&b brasileiro', 'funk ostentacao', 'funk carioca', 'brazilian edm', 'pop nacional']",r&b brasileiro
0.661,0.43,6,-8.738,1,0.0422,0.519,0.0,0.111,0.962,151.955,audio_features,6l1PdE7lQbodewVQh16GCM,spotify:track:6l1PdE7lQbodewVQh16GCM,https://api.spotify.com/v1/tracks/6l1PdE7lQbodewVQh16GCM,https://api.spotify.com/v1/audio-analysis/6l1PdE7lQbodewVQh16GCM,190364,3,Sei Lá,"['brazilian hip hop', 'pop nacional']",brazilian hip hop
0.708,0.667,11,-6.779,1,0.0449,0.323,0.0,0.0976,0.569,110.08,audio_features,00hHizSlHQL2W3AXzNyyFw,spotify:track:00hHizSlHQL2W3AXzNyyFw,https://api.spotify.com/v1/tracks/00hHizSlHQL2W3AXzNyyFw,https://api.spotify.com/v1/audio-analysis/00hHizSlHQL2W3AXzNyyFw,176618,4,É só você voltar,"['funk carioca', 'nova mpb']",funk carioca
0.785,0.76,6,-4.168,0,0.0438,0.175,6.25e-05,0.169,0.498,101.964,audio_features,1HEr5uCRyuuLlVCOB1RiTE,spotify:track:1HEr5uCRyuuLlVCOB1RiTE,https://api.spotify.com/v1/tracks/1HEr5uCRyuuLlVCOB1RiTE,https://api.spotify.com/v1/audio-analysis/1HEr5uCRyuuLlVCOB1RiTE,128067,4,Garupa,"['dance pop', 'post-teen pop', 'baile pop', 'pop', 'funk carioca', 'pop nacional']",dance pop
0.747,0.891,6,-4.416,0,0.0538,0.154,0.00158,0.131,0.793,100.057,audio_features,2ZADgxHqVDEw98QQA4qCVa,spotify:track:2ZADgxHqVDEw98QQA4qCVa,https://api.spotify.com/v1/tracks/2ZADgxHqVDEw98QQA4qCVa,https://api.spotify.com/v1/audio-analysis/2ZADgxHqVDEw98QQA4qCVa,140400,4,Terremoto,"['baile pop', 'funk carioca']",baile pop
0.662,0.571,0,-8.501,0,0.177,0.644,2.44e-06,0.123,0.685,96.059,audio_features,3bIVh3GF7hNqPpJYxzCcxU,spotify:track:3bIVh3GF7hNqPpJYxzCcxU,https://api.spotify.com/v1/tracks/3bIVh3GF7hNqPpJYxzCcxU,https://api.spotify.com/v1/audio-analysis/3bIVh3GF7hNqPpJYxzCcxU,216935,4,Também Quero,"['baile pop', 'pop nacional', 'funk carioca', 'nova mpb']",baile pop
0.744,0.728,0,-6.971,1,0.0755,0.504,0.0,0.472,0.608,84.003,audio_features,1zDu4fUiK7RTjYfgckW77l,spotify:track:1zDu4fUiK7RTjYfgckW77l,https://api.spotify.com/v1/tracks/1zDu4fUiK7RTjYfgckW77l,https://api.spotify.com/v1/audio-analysis/1zDu4fUiK7RTjYfgckW77l,212480,4,Só Ficou o Cheiro,"['brazilian hip hop', 'mpb', 'nova mpb', 'pop nacional', 'brazilian reggae']",brazilian hip hop
0.769,0.773,4,-4.767,0,0.0693,0.0281,4.35e-06,0.0778,0.582,105.033,audio_features,7pA9jxIg1QcfdnBdhJgOpa,spotify:track:7pA9jxIg1QcfdnBdhJgOpa,https://api.spotify.com/v1/tracks/7pA9jxIg1QcfdnBdhJgOpa,https://api.spotify.com/v1/audio-analysis/7pA9jxIg1QcfdnBdhJgOpa,214857,4,Lágrima,"['brazilian hip hop', 'baile pop', 'funk carioca', 'trap brasileiro']",brazilian hip hop
0.718,0.562,6,-6.406,1,0.0616,0.274,0.0,0.272,0.576,172.038,audio_features,3lEfEePgxGH2WwsB5fHC1K,spotify:track:3lEfEePgxGH2WwsB5fHC1K,https://api.spotify.com/v1/tracks/3lEfEePgxGH2WwsB5fHC1K,https://api.spotify.com/v1/audio-analysis/3lEfEePgxGH2WwsB5fHC1K,176556,4,Louquinho,"['baile pop', 'pop nacional', 'funk carioca', 'nova mpb']",baile pop
0.649,0.754,5,-3.956,0,0.107,0.124,0.0,0.141,0.775,179.768,audio_features,1SWDCYahF3RTJWW4yvGnTT,spotify:track:1SWDCYahF3RTJWW4yvGnTT,https://api.spotify.com/v1/tracks/1SWDCYahF3RTJWW4yvGnTT,https://api.spotify.com/v1/audio-analysis/1SWDCYahF3RTJWW4yvGnTT,144000,4,Sente a Conexão (feat. MC Kekel),"['funk ostentacao', 'dance pop', 'post-teen pop', 'baile pop', 'pop', 'funk carioca', 'pop nacional']",funk ostentacao
0.822,0.51,5,-6.954,0,0.0634,0.342,0.0,0.401,0.339,134.853,audio_features,6RtBJYQuduBYuDmX5ww6rW,spotify:track:6RtBJYQuduBYuDmX5ww6rW,https://api.spotify.com/v1/tracks/6RtBJYQuduBYuDmX5ww6rW,https://api.spotify.com/v1/audio-analysis/6RtBJYQuduBYuDmX5ww6rW,170667,4,Conspiração,"['brazilian hip hop', 'sertanejo', 'funk ostentacao']",brazilian hip hop
0.705,0.721,1,-5.545,0,0.514,0.333,0.0,0.101,0.574,75.132,audio_features,2H8ETIUEoN9YMf56X66bxd,spotify:track:2H8ETIUEoN9YMf56X66bxd,https://api.spotify.com/v1/tracks/2H8ETIUEoN9YMf56X66bxd,https://api.spotify.com/v1/audio-analysis/2H8ETIUEoN9YMf56X66bxd,160900,4,Onda diferente (feat. Papatinho),"['pop rap', 'gangster rap', 'g funk', 'west coast rap', 'funk das antigas', 'brazilian hip hop', 'baile pop', 'rap', 'funk carioca', 'hip hop']",pop rap
0.763,0.813,11,-6.671,0,0.19,0.113,0.00015,0.0907,0.714,94.197,audio_features,7beEc1rSQX8KAsrpV2lVwJ,spotify:track:7beEc1rSQX8KAsrpV2lVwJ,https://api.spotify.com/v1/tracks/7beEc1rSQX8KAsrpV2lVwJ,https://api.spotify.com/v1/audio-analysis/7beEc1rSQX8KAsrpV2lVwJ,144929,5,Na Frente do Paredão,"['baile pop', 'pop nacional', 'funk carioca']",baile pop
0.94,0.711,3,-3.975,1,0.191,0.00369,0.000117,0.0765,0.693,130.0,audio_features,4mkagJJ8AM1hzeyrgAJc3x,spotify:track:4mkagJJ8AM1hzeyrgAJc3x,https://api.spotify.com/v1/tracks/4mkagJJ8AM1hzeyrgAJc3x,https://api.spotify.com/v1/audio-analysis/4mkagJJ8AM1hzeyrgAJc3x,132923,4,Te Amo Sem Compromisso,"['funk carioca', 'funk ostentacao']",funk carioca
0.776,0.5,11,-4.788,1,0.0979,0.0537,0.0,0.344,0.491,92.027,audio_features,7uADzGJikvFYjfx7ITSJDO,spotify:track:7uADzGJikvFYjfx7ITSJDO,https://api.spotify.com/v1/tracks/7uADzGJikvFYjfx7ITSJDO,https://api.spotify.com/v1/audio-analysis/7uADzGJikvFYjfx7ITSJDO,190435,4,Café,['pop nacional'],pop nacional
0.888,0.528,9,-8.751,0,0.192,0.0394,0.0,0.0964,0.924,150.181,audio_features,2bbFhnxYjeb9jYEX2MDKLQ,spotify:track:2bbFhnxYjeb9jYEX2MDKLQ,https://api.spotify.com/v1/tracks/2bbFhnxYjeb9jYEX2MDKLQ,https://api.spotify.com/v1/audio-analysis/2bbFhnxYjeb9jYEX2MDKLQ,131200,4,Uma nora pra cada dia,"['funk carioca', 'funk ostentacao']",funk carioca
0.734,0.75,5,-3.072,0,0.0465,0.158,0.048,0.784,0.529,135.974,audio_features,41GMwa6sCB3iA2aS5T30iE,spotify:track:41GMwa6sCB3iA2aS5T30iE,https://api.spotify.com/v1/tracks/41GMwa6sCB3iA2aS5T30iE,https://api.spotify.com/v1/audio-analysis/41GMwa6sCB3iA2aS5T30iE,169903,4,Trip do Boyzinho,"['funk carioca', 'tecnobrega', 'forro']",funk carioca
0.727,0.557,5,-7.063,1,0.0733,0.185,0.0,0.112,0.812,80.978,audio_features,0vcUzZyLp2MJekhIVhQz1y,spotify:track:0vcUzZyLp2MJekhIVhQz1y,https://api.spotify.com/v1/tracks/0vcUzZyLp2MJekhIVhQz1y,https://api.spotify.com/v1/audio-analysis/0vcUzZyLp2MJekhIVhQz1y,195884,4,Vrau e tchau,"['r&b brasileiro', 'funk carioca']",r&b brasileiro
0.721,0.827,5,-5.127,0,0.0536,0.335,0.0,0.311,0.951,149.977,audio_features,7sqnI7oQSdaA12yXYKmjZR,spotify:track:7sqnI7oQSdaA12yXYKmjZR,https://api.spotify.com/v1/tracks/7sqnI7oQSdaA12yXYKmjZR,https://api.spotify.com/v1/audio-analysis/7sqnI7oQSdaA12yXYKmjZR,122784,4,Princesa - Ao Vivo,"['r&b brasileiro', 'funk das antigas', 'baile pop', 'funk carioca', 'trap brasileiro']",r&b brasileiro
0.412,0.809,9,-3.66,0,0.144,0.0397,0.0,0.0899,0.254,81.47,audio_features,6yMbAjgCa3xK8SUnKWG72p,spotify:track:6yMbAjgCa3xK8SUnKWG72p,https://api.spotify.com/v1/tracks/6yMbAjgCa3xK8SUnKWG72p,https://api.spotify.com/v1/audio-analysis/6yMbAjgCa3xK8SUnKWG72p,208941,4,Dona de mim,"['r&b brasileiro', 'baile pop', 'pop nacional']",r&b brasileiro
0.689,0.619,7,-6.164,1,0.358,0.178,0.0,0.375,0.71,95.922,audio_features,0wryAFpQqHTvhteQx7ZNp2,spotify:track:0wryAFpQqHTvhteQx7ZNp2,https://api.spotify.com/v1/tracks/0wryAFpQqHTvhteQx7ZNp2,https://api.spotify.com/v1/audio-analysis/0wryAFpQqHTvhteQx7ZNp2,172700,4,Edredom,"['brazilian edm', 'pop nacional', 'funk carioca', 'funk ostentacao']",brazilian edm
0.521,0.544,2,-10.858,1,0.425,0.753,4.15e-06,0.111,0.621,101.864,audio_features,2OdpAgIBg4ohA7QiVMSBCR,spotify:track:2OdpAgIBg4ohA7QiVMSBCR,https://api.spotify.com/v1/tracks/2OdpAgIBg4ohA7QiVMSBCR,https://api.spotify.com/v1/audio-analysis/2OdpAgIBg4ohA7QiVMSBCR,196176,4,Pode Ficar,"['r&b brasileiro', 'brazilian hip hop']",r&b brasileiro
0.777,0.735,11,-2.108,1,0.231,0.126,0.0,0.0778,0.713,92.039,audio_features,161tk6AjNHvS8LC7Y4MHur,spotify:track:161tk6AjNHvS8LC7Y4MHur,https://api.spotify.com/v1/tracks/161tk6AjNHvS8LC7Y4MHur,https://api.spotify.com/v1/audio-analysis/161tk6AjNHvS8LC7Y4MHur,156522,4,YoYo,"['r&b brasileiro', 'baile pop', 'pop nacional', 'funk carioca']",r&b brasileiro
0.724,0.65,10,-7.938,0,0.0917,0.0742,2.3e-06,0.0783,0.712,169.598,audio_features,4eHMFdMeRxQ0WUXEascau6,spotify:track:4eHMFdMeRxQ0WUXEascau6,https://api.spotify.com/v1/tracks/4eHMFdMeRxQ0WUXEascau6,https://api.spotify.com/v1/audio-analysis/4eHMFdMeRxQ0WUXEascau6,172235,4,Deixa Eu Te Amar,"['pernambuco alternative', 'baile pop', 'funk carioca', 'nova mpb']",pernambuco alternative
